|dates|Motley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Motley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Motley_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Motley_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Motley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Motley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Motley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Motley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
