|dates|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Glynn_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Glynn_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Glynn_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
