|dates|Manistee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Manistee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Manistee_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Manistee_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Manistee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Manistee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Manistee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Manistee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
