|dates|Butler_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Butler_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Butler_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Butler_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Butler_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Butler_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Butler_Missouri_UnitedStates.TotalPopulation.data|Butler_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42478.0|0
