|dates|Edmonson_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Edmonson_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Edmonson_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Edmonson_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Edmonson_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Edmonson_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Edmonson_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Edmonson_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-21|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-22|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-23|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-24|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-25|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-26|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-27|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-28|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-02-29|4581.0|0|253.0|0|5.233760860570956|0|4834.0|0
0|2020-03-01|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-02|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-03|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-04|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-05|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-06|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-07|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-08|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-09|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-10|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-11|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-12|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-13|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-14|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-15|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-16|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-17|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-18|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-19|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-20|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-21|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-22|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-23|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-24|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-25|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-26|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-27|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-28|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-29|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-30|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-03-31|4526.5|0|302.5|0|6.264236902050114|0|4829.0|0
0|2020-04-01|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-02|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-03|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-04|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-05|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-06|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-07|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-08|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-09|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-10|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-11|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-12|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-13|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-14|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-15|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-16|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-17|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-18|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-19|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-20|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-21|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-22|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-23|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-24|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-25|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-26|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-27|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-28|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-29|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-04-30|3776.0|0|992.0|0|20.80536912751678|0|4768.0|0
0|2020-05-01|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-02|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-03|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-04|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-05|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-06|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-07|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-08|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-09|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-10|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-11|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-12|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-13|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-14|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-15|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-16|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-17|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-18|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-19|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-20|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-21|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-22|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-23|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-24|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-25|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-26|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-27|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-28|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-29|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-30|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-05-31|4008.0|0|682.0|0|14.541577825159914|0|4690.0|0
0|2020-06-01|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-02|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-03|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-04|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-05|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-06|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-07|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-08|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-09|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-10|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-11|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-12|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-13|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-14|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-15|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-16|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-17|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-18|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-19|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-20|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-21|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-22|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-23|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-24|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-25|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-26|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-27|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-28|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-29|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-06-30|4163.0|0|289.0|0|6.491464510332435|0|4452.0|0
0|2020-07-01|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-02|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-03|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-04|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-05|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-06|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-07|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-08|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-09|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-10|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-11|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-12|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-13|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-14|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-15|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-16|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-17|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-18|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-19|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-20|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-21|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-22|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-23|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-24|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-25|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-26|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-27|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-28|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-29|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-30|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-07-31|4135.0|0|286.0|0|6.469124632436101|0|4421.0|0
0|2020-08-01|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-02|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-03|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-04|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-05|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-06|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-07|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-08|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-09|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-10|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-11|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-12|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-13|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-14|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-15|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-16|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-17|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-18|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-19|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-20|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-21|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-22|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-23|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-24|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-25|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-26|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-27|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-28|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-29|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-30|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-08-31|4228.0|0|232.0|0|5.201793721973094|0|4460.0|0
0|2020-09-01|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-02|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-03|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-04|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-05|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-06|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-07|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-08|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-09|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-10|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-11|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-12|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-13|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-14|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-15|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-16|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-17|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-18|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-19|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-20|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-21|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-22|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-23|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-24|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-25|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-26|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-27|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-28|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-29|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-09-30|4261.0|0|220.0|0|4.90961838875251|0|4481.0|0
0|2020-10-01|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-02|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-03|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-04|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-05|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-06|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-07|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-08|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-09|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-10|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-11|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-12|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-13|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-14|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-15|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-16|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-17|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-18|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-19|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-20|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-21|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-22|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-23|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-24|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-25|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-26|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-27|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-28|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-29|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-30|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-10-31|4294.0|0|222.0|0|4.9158547387068205|0|4516.0|0
0|2020-11-01|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-02|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-03|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-04|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-05|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-06|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-07|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-08|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-09|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-10|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-11|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-12|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-13|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-14|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-15|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-16|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-17|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-18|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-19|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-20|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-21|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-22|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-23|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-24|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-25|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-26|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-27|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-28|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-29|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-11-30|4352.0|0|230.0|0|5.019642077695329|0|4582.0|0
0|2020-12-01|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-02|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-03|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-04|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-05|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-06|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-07|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
0|2020-12-08|4261.0|0|263.0|0|5.813439434129089|0|4524.0|0
