|dates|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Robertson_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Robertson_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Robertson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
