|dates|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ochiltree_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Ochiltree_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
