|dates|Uintah_Utah_UnitedStates.BLS_EmployedPopulation.data|Uintah_Utah_UnitedStates.BLS_EmployedPopulation.missing|Uintah_Utah_UnitedStates.BLS_UnemployedPopulation.data|Uintah_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Uintah_Utah_UnitedStates.BLS_UnemploymentRate.data|Uintah_Utah_UnitedStates.BLS_UnemploymentRate.missing|Uintah_Utah_UnitedStates.BLS_LaborForcePopulation.data|Uintah_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-16|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-17|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-18|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-19|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-20|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-21|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-22|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-23|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-24|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-25|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-26|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-27|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-28|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-29|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-30|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-05-31|11670.0|0|1675.0|0|12.551517422255527|0|13345.0|0
0|2020-06-01|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-02|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-03|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-04|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-05|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-06|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-07|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-08|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-09|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-10|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-11|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-12|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-13|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-14|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-15|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-16|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-17|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-18|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-19|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-20|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-21|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-22|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-23|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-24|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-25|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-26|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-27|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-28|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-29|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-06-30|12413.0|0|1592.0|0|11.367368796858266|0|14005.0|0
0|2020-07-01|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-02|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-03|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-04|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-05|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-06|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-07|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-08|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-09|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-10|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-11|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-12|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-13|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-14|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-15|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-16|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-17|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-18|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-19|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-20|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-21|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-22|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-23|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-24|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-25|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-26|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-27|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-28|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-29|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-30|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-07-31|12150.0|0|1528.0|0|11.171223863137886|0|13678.0|0
0|2020-08-01|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-02|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-03|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-04|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-05|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-06|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-07|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-08|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-09|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-10|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-11|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-12|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-13|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-14|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-15|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-16|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-17|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-18|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-19|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-20|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-21|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-22|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-23|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-24|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-25|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-26|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-27|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-28|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-29|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-30|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-08-31|12103.0|0|1333.0|0|9.921107472462042|0|13436.0|0
0|2020-09-01|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-02|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-03|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-04|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-05|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-06|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-07|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-08|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-09|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-10|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-11|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-12|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-13|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-14|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-15|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-16|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-17|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-18|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-19|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-20|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-21|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-22|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-23|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-24|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-25|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-26|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-27|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-28|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-29|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-09-30|12136.0|0|1255.0|0|9.37196624598611|0|13391.0|0
0|2020-10-01|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-02|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-03|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-04|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-05|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-06|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-07|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-08|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-09|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-10|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-11|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-12|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-13|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-14|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-15|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-16|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-17|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-18|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-19|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-20|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-21|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-22|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-23|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-24|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-25|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-26|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-27|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-28|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-29|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-30|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-10-31|12171.0|0|1107.0|0|8.33709896068685|0|13278.0|0
0|2020-11-01|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-02|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-03|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-04|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-05|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-06|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-07|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-08|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-09|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-10|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-11|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-12|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-13|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-14|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-15|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-16|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-17|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-18|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-19|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-20|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-21|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-22|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-23|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-24|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-25|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-26|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-27|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-28|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-29|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-11-30|12124.0|0|988.0|0|7.535082367297132|0|13112.0|0
0|2020-12-01|11951.0|0|872.0|0|6.800280745535366|0|12823.0|0
0|2020-12-02|11951.0|0|872.0|0|6.800280745535366|0|12823.0|0
