|dates|Sterling_Texas_UnitedStates.BLS_EmployedPopulation.data|Sterling_Texas_UnitedStates.BLS_EmployedPopulation.missing|Sterling_Texas_UnitedStates.BLS_UnemployedPopulation.data|Sterling_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Sterling_Texas_UnitedStates.BLS_UnemploymentRate.data|Sterling_Texas_UnitedStates.BLS_UnemploymentRate.missing|Sterling_Texas_UnitedStates.BLS_LaborForcePopulation.data|Sterling_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-21|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-22|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-23|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-24|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-25|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-26|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-27|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-28|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-29|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-04-30|482.0|0|39.5|0|7.574304889741131|0|521.5|0
0|2020-05-01|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-02|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-03|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-04|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-05|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-06|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-07|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-08|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-09|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-10|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-11|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-12|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-13|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-14|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-15|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-16|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-17|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-18|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-19|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-20|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-21|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-22|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-23|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-24|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-25|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-26|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-27|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-28|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-29|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-30|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-05-31|494.0|0|43.0|0|8.007448789571695|0|537.0|0
0|2020-06-01|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-02|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-03|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-04|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-05|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-06|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-07|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-08|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-09|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-10|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-11|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-12|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-13|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-14|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-15|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-16|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-17|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-18|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-19|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-20|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-21|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-22|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-23|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-24|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-25|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-26|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-27|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-28|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-29|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-06-30|519.0|0|52.0|0|9.106830122591944|0|571.0|0
0|2020-07-01|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-02|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-03|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-04|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-05|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-06|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-07|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-08|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-09|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-10|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-11|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-12|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-13|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-14|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-15|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-16|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-17|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-18|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-19|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-20|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-21|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-22|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-23|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-24|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-25|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-26|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-27|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-28|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-29|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-30|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-07-31|513.0|0|48.0|0|8.556149732620321|0|561.0|0
0|2020-08-01|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-02|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-03|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-04|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-05|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-06|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-07|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-08|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-09|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-10|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-11|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-12|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-13|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-14|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-15|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-16|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-17|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-18|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-19|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-20|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-21|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-22|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-23|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-24|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-25|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-26|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-27|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-28|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-29|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-30|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-08-31|544.0|0|34.0|0|5.882352941176471|0|578.0|0
0|2020-09-01|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-02|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-03|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-04|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-05|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-06|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-07|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-08|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-09|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-10|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-11|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-12|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-13|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-14|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-15|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-16|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-17|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-18|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-19|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-20|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-21|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-22|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-23|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-24|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-25|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-26|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-27|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-28|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-29|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-09-30|515.0|0|40.0|0|7.207207207207207|0|555.0|0
0|2020-10-01|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-02|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-03|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-04|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-05|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-06|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-07|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-08|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-09|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-10|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-11|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-12|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-13|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-14|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-15|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-16|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-17|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-18|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-19|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-20|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-21|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-22|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-23|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-24|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-25|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-26|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-27|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-28|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-29|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-30|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-10-31|547.0|0|36.0|0|6.174957118353345|0|583.0|0
0|2020-11-01|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-02|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-03|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-04|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-05|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-06|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-07|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-08|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-09|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-10|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-11|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-12|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-13|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-14|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-15|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-16|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-17|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-18|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-19|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-20|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-21|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-22|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-23|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-24|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-25|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-26|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-27|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-28|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-29|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-11-30|510.0|0|37.0|0|6.764168190127971|0|547.0|0
0|2020-12-01|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-02|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-03|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-04|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-05|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-06|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-07|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-08|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-09|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-10|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-11|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-12|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-13|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-14|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-15|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-16|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-17|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-18|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-19|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-20|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-21|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-22|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-23|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-24|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-25|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-26|515.0|0|42.0|0|7.540394973070018|0|557.0|0
0|2020-12-27|515.0|0|42.0|0|7.540394973070018|0|557.0|0
