|dates|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Culberson_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Culberson_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Culberson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
