|dates|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dubuque_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Dubuque_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
