|dates|Livingston_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Livingston_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Livingston_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Livingston_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Livingston_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Livingston_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Livingston_Michigan_UnitedStates.TotalPopulation.data|Livingston_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|191995.0|0
