|dates|Douglas_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Douglas_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Douglas_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Douglas_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Douglas_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Douglas_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Douglas_Colorado_UnitedStates.TotalPopulation.data|Douglas_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|351154.0|0
