|dates|Mineral_Nevada_UnitedStates.BLS_EmployedPopulation.data|Mineral_Nevada_UnitedStates.BLS_EmployedPopulation.missing|Mineral_Nevada_UnitedStates.BLS_UnemployedPopulation.data|Mineral_Nevada_UnitedStates.BLS_UnemployedPopulation.missing|Mineral_Nevada_UnitedStates.BLS_UnemploymentRate.data|Mineral_Nevada_UnitedStates.BLS_UnemploymentRate.missing|Mineral_Nevada_UnitedStates.BLS_LaborForcePopulation.data|Mineral_Nevada_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-08|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-09|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-10|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-11|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-12|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-13|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-14|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-15|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-16|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-17|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-18|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-19|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-20|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-21|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-22|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-23|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-24|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-25|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-26|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-27|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-28|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-02-29|2049.5|0|77.5|0|3.6436295251527975|0|2127.0|0
0|2020-03-01|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-02|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-03|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-04|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-05|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-06|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-07|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-08|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-09|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-10|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-11|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-12|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-13|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-14|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-15|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-16|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-17|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-18|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-19|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-20|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-21|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-22|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-23|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-24|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-25|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-26|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-27|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-28|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-29|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-30|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-03-31|2020.0|0|129.5|0|6.02465689695278|0|2149.5|0
0|2020-04-01|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-02|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-03|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-04|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-05|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-06|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-07|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-08|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-09|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-10|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-11|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-12|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-13|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-14|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-15|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-16|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-17|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-18|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-19|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-20|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-21|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-22|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-23|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-24|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-25|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-26|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-27|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-28|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-29|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-04-30|1606.5|0|219.5|0|12.020810514786419|0|1826.0|0
0|2020-05-01|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-02|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-03|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-04|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-05|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-06|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-07|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-08|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-09|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-10|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-11|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-12|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-13|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-14|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-15|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-16|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-17|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-18|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-19|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-20|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-21|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-22|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-23|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-24|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-25|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-26|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-27|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-28|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-29|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-30|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-05-31|1747.0|0|163.0|0|8.534031413612565|0|1910.0|0
0|2020-06-01|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-02|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-03|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-04|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-05|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-06|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-07|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-08|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-09|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-10|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-11|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-12|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-13|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-14|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-15|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-16|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-17|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-18|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-19|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-20|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-21|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-22|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-23|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-24|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-25|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-26|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-27|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-28|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-29|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-06-30|1957.0|0|109.0|0|5.275895450145208|0|2066.0|0
0|2020-07-01|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-02|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-03|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-04|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-05|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-06|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-07|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-08|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-09|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-10|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-11|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-12|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-13|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-14|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-15|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-16|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-17|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-18|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-19|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-20|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-21|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-22|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-23|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-24|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-25|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-26|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-27|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-28|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-29|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-30|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-07-31|1903.0|0|137.0|0|6.715686274509804|0|2040.0|0
0|2020-08-01|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-02|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-03|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-04|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-05|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-06|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-07|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-08|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-09|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-10|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-11|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-12|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-13|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-14|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-15|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-16|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-17|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-18|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-19|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-20|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-21|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-22|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-23|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-24|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-25|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-26|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-27|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-28|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-29|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-30|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-08-31|1961.0|0|128.0|0|6.127333652465294|0|2089.0|0
0|2020-09-01|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-02|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-03|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-04|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-05|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-06|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-07|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-08|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-09|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-10|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-11|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-12|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-13|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-14|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-15|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-16|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-17|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-18|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-19|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-20|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-21|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-22|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-23|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-24|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-25|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-26|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-27|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-28|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-29|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-09-30|1983.0|0|114.0|0|5.436337625178827|0|2097.0|0
0|2020-10-01|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-02|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-03|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-04|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-05|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-06|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-07|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-08|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-09|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-10|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-11|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-12|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-13|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-14|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-15|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-16|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-17|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-18|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-19|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-20|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-21|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-22|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-23|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-24|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-25|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-26|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-27|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-28|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-29|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-30|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-10-31|2019.0|0|101.0|0|4.764150943396227|0|2120.0|0
0|2020-11-01|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-02|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-03|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-04|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-05|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-06|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-07|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-08|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-09|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-10|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-11|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-12|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-13|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-14|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-15|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-16|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-17|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-18|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-19|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-20|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-21|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-22|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-23|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-24|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-25|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-26|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-27|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-28|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-29|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-11-30|2043.0|0|70.0|0|3.312825366777094|0|2113.0|0
0|2020-12-01|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-02|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-03|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-04|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-05|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-06|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-07|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
0|2020-12-08|2050.0|0|79.0|0|3.71066228276186|0|2129.0|0
