|dates|Keweenaw_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Keweenaw_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Keweenaw_Michigan_UnitedStates.Male_Total_Population.data|Keweenaw_Michigan_UnitedStates.Male_Total_Population.missing|Keweenaw_Michigan_UnitedStates.Female_Total_Population.data|Keweenaw_Michigan_UnitedStates.Female_Total_Population.missing|Keweenaw_Michigan_UnitedStates.MaleAndFemale_Under18_Population.data|Keweenaw_Michigan_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-03-31|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-04-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-05-31|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-06-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-07-31|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-08-31|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-09-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-10-31|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-11-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-17|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-18|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-19|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-20|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-21|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-22|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-23|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-24|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-25|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-26|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-27|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-28|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-29|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-30|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2020-12-31|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-01|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-02|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-03|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-04|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-05|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-06|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-07|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-08|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-09|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-10|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-11|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-12|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-13|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-14|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-15|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-16|777.0|0|1085.0|0|1028.0|0|313.0|0
0|2021-01-17|777.0|0|1085.0|0|1028.0|0|313.0|0
