|dates|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Multnomah_Oregon_UnitedStates.TotalPopulation.data|Multnomah_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|812855.0|0
