|dates|Runnels_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Runnels_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Runnels_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Runnels_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Runnels_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Runnels_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Runnels_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Runnels_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
