|dates|SanBernardino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanBernardino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanBernardino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanBernardino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanBernardino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanBernardino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanBernardino_California_UnitedStates.TotalPopulation.data|SanBernardino_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2180085.0|0
