|dates|Carver_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Carver_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Carver_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Carver_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Carver_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Carver_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Carver_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Carver_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
