|dates|LacquiParle_Minnesota_UnitedStates.BLS_EmployedPopulation.data|LacquiParle_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|LacquiParle_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|LacquiParle_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|LacquiParle_Minnesota_UnitedStates.BLS_UnemploymentRate.data|LacquiParle_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|LacquiParle_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|LacquiParle_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|3251.0|0|192.0|0|5.576532094103979|0|3443.0|0
0|2020-01-28|3251.0|0|192.0|0|5.576532094103979|0|3443.0|0
0|2020-01-29|3251.0|0|192.0|0|5.576532094103979|0|3443.0|0
0|2020-01-30|3251.0|0|192.0|0|5.576532094103979|0|3443.0|0
0|2020-01-31|3251.0|0|192.0|0|5.576532094103979|0|3443.0|0
0|2020-02-01|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-02|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-03|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-04|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-05|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-06|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-07|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-08|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-09|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-10|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-11|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-12|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-13|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-14|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-15|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-16|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-17|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-18|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-19|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-20|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-21|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-22|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-23|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-24|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-25|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-26|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-27|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-28|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-02-29|3299.5|0|202.5|0|5.7824100513992|0|3502.0|0
0|2020-03-01|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-02|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-03|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-04|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-05|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-06|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-07|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-08|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-09|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-10|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-11|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-12|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-13|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-14|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-15|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-16|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-17|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-18|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-19|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-20|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-21|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-22|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-23|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-24|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-25|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-26|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-27|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-28|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-29|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-30|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-03-31|3261.0|0|178.5|0|5.189707806367204|0|3439.5|0
0|2020-04-01|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-02|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-03|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-04|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-05|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-06|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-07|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-08|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-09|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-10|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-11|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-12|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-13|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-14|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-15|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-16|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-17|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-18|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-19|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-20|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-21|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-22|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-23|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-24|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-25|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-26|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-27|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-28|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-29|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-04-30|3303.0|0|211.0|0|6.004553215708595|0|3514.0|0
0|2020-05-01|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-02|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-03|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-04|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-05|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-06|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-07|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-08|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-09|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-10|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-11|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-12|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-13|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-14|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-15|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-16|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-17|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-18|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-19|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-20|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-21|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-22|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-23|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-24|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-25|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-26|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-27|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-28|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-29|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-30|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-05-31|3312.0|0|202.0|0|5.748434832100171|0|3514.0|0
0|2020-06-01|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-02|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-03|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-04|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-05|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-06|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-07|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-08|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-09|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-10|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-11|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-12|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-13|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-14|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-15|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-16|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-17|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-18|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-19|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-20|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-21|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-22|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-23|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-24|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-25|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-26|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-27|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-28|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-29|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-06-30|3519.0|0|185.0|0|4.994600431965443|0|3704.0|0
0|2020-07-01|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-02|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-03|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-04|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-05|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-06|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-07|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-08|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-09|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-10|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-11|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-12|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-13|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-14|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-15|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-16|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-17|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-18|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-19|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-20|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-21|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-22|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-23|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-24|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-25|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-26|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-27|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-28|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-29|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-30|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-07-31|3386.0|0|162.0|0|4.565952649379932|0|3548.0|0
0|2020-08-01|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-02|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-03|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-04|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-05|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-06|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-07|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-08|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-09|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-10|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-11|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-12|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-13|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-14|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-15|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-16|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-17|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-18|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-19|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-20|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-21|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-22|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-23|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-24|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-25|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-26|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-27|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-28|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-29|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-30|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-08-31|3270.0|0|133.0|0|3.908316191595651|0|3403.0|0
0|2020-09-01|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-02|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-03|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-04|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-05|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-06|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-07|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-08|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-09|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-10|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-11|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-12|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-13|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-14|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-15|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-16|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-17|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-18|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-19|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-20|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-21|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-22|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-23|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-24|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-25|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-26|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-27|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-28|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-29|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-09-30|3349.0|0|114.0|0|3.2919434016748483|0|3463.0|0
0|2020-10-01|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-02|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-03|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-04|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-05|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-06|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-07|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-08|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-09|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-10|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-11|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-12|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-13|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-14|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-15|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-16|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-17|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-18|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-19|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-20|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-21|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-22|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-23|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-24|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-25|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-26|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-27|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-28|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-29|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-30|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-10-31|3578.0|0|118.0|0|3.1926406926406927|0|3696.0|0
0|2020-11-01|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-02|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-03|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-04|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-05|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-06|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-07|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-08|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-09|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-10|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-11|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-12|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-13|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-14|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-15|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-16|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-17|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-18|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-19|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-20|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-21|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-22|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-23|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-24|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-25|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-26|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-27|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-28|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-29|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-11-30|3483.0|0|122.0|0|3.3841886269070733|0|3605.0|0
0|2020-12-01|3465.0|0|147.0|0|4.069767441860465|0|3612.0|0
0|2020-12-02|3465.0|0|147.0|0|4.069767441860465|0|3612.0|0
0|2020-12-03|3465.0|0|147.0|0|4.069767441860465|0|3612.0|0
0|2020-12-04|3465.0|0|147.0|0|4.069767441860465|0|3612.0|0
0|2020-12-05|3465.0|0|147.0|0|4.069767441860465|0|3612.0|0
0|2020-12-06|3465.0|0|147.0|0|4.069767441860465|0|3612.0|0
