|dates|Hillsdale_Michigan_UnitedStates.AveragePrecipitationTotal.data|Hillsdale_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Hillsdale_Michigan_UnitedStates.AveragePrecipitation.data|Hillsdale_Michigan_UnitedStates.AveragePrecipitation.missing|Hillsdale_Michigan_UnitedStates.AverageWindDirection.data|Hillsdale_Michigan_UnitedStates.AverageWindDirection.missing|Hillsdale_Michigan_UnitedStates.AverageWindSpeed.data|Hillsdale_Michigan_UnitedStates.AverageWindSpeed.missing
0|2020-07-26|0.0|0|0.0|0|157.29166666666666|0|4.203125|0
0|2020-07-27|0.0|0|0.0|0|264.6354166666667|0|7.213541666666667|0
0|2020-07-28|0.0|0|0.0|0|244.58333333333334|0|6.317708333333333|0
0|2020-07-29|0.0|0|0.0|0|245.2951388888889|0|7.142361111111111|0
0|2020-07-30|0.0|0|0.0|0|40.208333333333336|0|3.21875|0
0|2020-07-31|0.0|0|0.0|0|55.3125|0|4.125|0
0|2020-08-01|0.0|0|0.004166666666666668|0|41.458333333333336|0|3.3958333333333335|0
0|2020-08-02|0.027083333333333334|0|0.036041666666666645|0|191.45833333333334|0|6.760416666666667|0
0|2020-08-03|0.0|0|0.0008333333333333334|0|195.83333333333334|0|3.90625|0
0|2020-08-04|0.000625|0|0.0|0|289.5833333333333|0|6.927083333333333|0
0|2020-08-05|0.0|0|0.0|0|139.63541666666666|0|2.2395833333333335|0
0|2020-08-06|0.0|0|0.0|0|25.729166666666668|0|1.6354166666666667|0
0|2020-08-07|0.0|0|0.0|0|18.645833333333332|0|1.28125|0
0|2020-08-08|0.0|0|0.0|0|102.1875|0|2.6666666666666665|0
0|2020-08-09|0.0|0|0.0|0|181.97916666666666|0|4.145833333333333|0
0|2020-08-10|0.0|0|0.004479166666666667|0|166.97916666666666|0|5.416666666666667|0
0|2020-08-11|0.002916666666666667|0|0.0|0|238.02083333333334|0|5.833333333333333|0
0|2020-08-12|0.0|0|0.0|0|38.020833333333336|0|2.1458333333333335|0
0|2020-08-13|0.0|0|0.0|0|38.75|0|3.5520833333333335|0
0|2020-08-14|0.0|0|0.0010416666666666664|0|63.802083333333336|0|5.390625|0
0|2020-08-15|0.0|0|0.0|0|79.6875|0|2.0104166666666665|0
0|2020-08-16|0.0|0|0.0|0|195.10416666666666|0|5.364583333333333|0
0|2020-08-17|0.0|0|0.0|0|183.75|0|4.458333333333333|0
0|2020-08-18|0.0|0|0.00234375|0|170.0|0|4.78125|0
0|2020-08-19|0.001875|0|0.0|0|34.479166666666664|0|1.7291666666666667|0
0|2020-08-20|0.0|0|0.0|0|130.72916666666666|0|3.09375|0
0|2020-08-21|0.0|0|0.0|0|86.45833333333333|0|1.3958333333333333|0
0|2020-08-22|0.0|0|0.0|0|93.125|0|1.71875|0
0|2020-08-23|0.0|0|0.0|0|102.1875|0|2.3125|0
0|2020-08-24|0.0|0|0.0|0|151.04166666666666|0|3.9895833333333335|0
0|2020-08-25|0.0|0|0.0|0|217.29166666666666|0|4.604166666666667|0
0|2020-08-26|0.0|0|0.0|0|175.83333333333334|0|5.40625|0
0|2020-08-27|0.0|0|0.0|0|236.875|0|8.5625|0
0|2020-08-28|0.0|0|0.0|0|221.77083333333334|0|6.635416666666667|0
0|2020-08-29|0.03166666666666667|0|0.04479166666666667|0|273.5416666666667|0|9.9375|0
0|2020-08-30|0.0|0|0.0|0|129.58333333333334|0|2.8333333333333335|0
0|2020-08-31|0.0|0|0.0|0|112.1875|0|3.8333333333333335|0
0|2020-09-01|0.0|0|0.0023958333333333336|0|115.625|0|3.1770833333333335|0
0|2020-09-02|0.001875|0|0.0007291666666666667|0|188.54166666666666|0|5.645833333333333|0
0|2020-09-03|0.00020833333333333335|0|0.0|0|218.33333333333334|0|7.229166666666667|0
0|2020-09-04|0.0|0|0.0|0|215.9375|0|6.125|0
0|2020-09-05|0.0|0|0.0|0|209.0625|0|6.791666666666667|0
0|2020-09-06|0.0|0|0.0|0|106.45833333333333|0|5.260416666666667|0
0|2020-09-07|0.0016666666666666668|0|0.002083333333333334|0|204.6875|0|7.34375|0
0|2020-09-08|0.028333333333333335|0|0.04020833333333334|0|105.10416666666667|0|6.375|0
0|2020-09-09|0.004166666666666667|0|0.0|0|84.58333333333333|0|4.208333333333333|0
0|2020-09-10|0.0|0|0.0|0|133.54166666666666|0|5.072916666666667|0
0|2020-09-11|0.0|0|0.0|0|70.83333333333333|0|6.239583333333333|0
0|2020-09-12|0.0|0|0.0|0|119.27083333333333|0|4.666666666666667|0
0|2020-09-13|0.013333333333333334|0|0.015833333333333338|0|287.6041666666667|0|8.46875|0
0|2020-09-14|0.0|0|0.0|0|69.27083333333333|0|2.96875|0
0|2020-09-15|0.0|0|0.0|0|123.75|0|3.6979166666666665|0
0|2020-09-16|0.0|0|0.0|0|174.0625|0|4.875|0
0|2020-09-17|0.0|0|0.0|0|60.9375|0|6.520833333333333|0
0|2020-09-18|0.0|0|0.0|0|134.6875|0|5.90625|0
0|2020-09-19|0.0|0|0.0|0|68.33333333333333|0|3.1666666666666665|0
0|2020-09-20|0.0|0|0.0|0|79.58333333333333|0|4.71875|0
0|2020-09-21|0.0|0|0.0|0|110.3125|0|4.34375|0
0|2020-09-22|0.0|0|0.0|0|123.4375|0|2.5104166666666665|0
0|2020-09-23|0.0|0|0.0|0|119.375|0|2.75|0
0|2020-09-24|0.0|0|0.0|0|107.5|0|2.375|0
0|2020-09-25|0.0|0|0.0|0|66.35416666666667|0|2.6145833333333335|0
0|2020-09-26|0.0|0|0.0|0|181.97916666666666|0|7.302083333333333|0
0|2020-09-27|0.0|0|0.0|0|167.70833333333334|0|6.020833333333333|0
0|2020-09-28|0.0|0|0.0003125|0|214.47916666666666|0|4.90625|0
0|2020-09-29|0.00020833333333333335|0|0.0|0|180.52083333333334|0|4.1875|0
0|2020-09-30|0.0|0|0.0|0|231.14583333333334|0|9.46875|0
0|2020-10-01|0.0|0|0.0|0|241.45833333333334|0|5.854166666666667|0
0|2020-10-02|0.0|0|0.0|0|227.08333333333334|0|4.229166666666667|0
0|2020-10-03|0.0|0|0.0|0|62.8125|0|1.6666666666666667|0
0|2020-10-04|0.0|0|0.0|0|165.20833333333334|0|2.9583333333333335|0
0|2020-10-05|0.0|0|0.0|0|108.02083333333333|0|3.1041666666666665|0
0|2020-10-06|0.0|0|0.0|0|212.1875|0|7.270833333333333|0
0|2020-10-07|0.0|0|0.0|0|228.79166666666666|0|9.552083333333334|0
0|2020-10-08|0.0|0|0.0|0|121.35416666666667|0|3.5104166666666665|0
0|2020-10-09|0.0|0|0.0|0|133.4375|0|5.8125|0
0|2020-10-10|0.0|0|0.0|0|218.75|0|7.40625|0
0|2020-10-11|0.0|0|0.0|0|89.375|0|8.885416666666666|0
0|2020-10-12|0.0|0|0.00020833333333333335|0|170.0|0|9.375|0
0|2020-10-13|0.00020833333333333335|0|0.0|0|199.0625|0|5.791666666666667|0
0|2020-10-14|0.0|0|0.0|0|108.64583333333333|0|6.1875|0
0|2020-10-15|0.0|0|0.0|0|242.70833333333334|0|8.765625|0
0|2020-10-16|0.0|0|0.0|0|152.60416666666666|0|4.895833333333333|0
0|2020-10-17|0.0|0|0.0|0|180.625|0|6.854166666666667|0
0|2020-10-18|0.00020833333333333335|0|0.0004166666666666667|0|203.33333333333334|0|7.291666666666667|0
0|2020-10-19|0.0|0|0.0|0|59.583333333333336|0|2.2916666666666665|0
0|2020-10-20|0.0|0|0.0|0|110.78125|0|5.671875|0
0|2020-10-21|0.0|0|0.0|0|185.26041666666666|0|6.833333333333333|0
0|2020-10-22|0.0|0|0.0|0|117.34375|0|6.177083333333333|0
0|2020-10-23|0.0|0|0.0|0|229.01041666666666|0|10.828125|0
0|2020-10-24|0.0|0|0.0|0|198.4375|0|6.229166666666667|0
0|2020-10-25|0.0|0|0.0|0|48.819444444444436|0|4.920138888888889|0
0|2020-10-26|0.0|0|0.0|0|219.47916666666666|0|4.489583333333333|0
0|2020-10-27|0.0|0|0.0|0|83.90625|0|1.1614583333333333|0
0|2020-10-28|0.0|0|0.0|0|201.04166666666666|0|5.354166666666667|0
0|2020-10-29|0.0|0|0.0|0|100.3125|0|5.677083333333333|0
0|2020-10-30|0.0|0|0.0|0|269.6875|0|6.729166666666667|0
0|2020-10-31|0.0|0|0.0|0|135.9375|0|7.46875|0
0|2020-11-01|0.0010416666666666667|0|0.00125|0|272.34375|0|16.151041666666668|0
0|2020-11-02|0.0|0|0.0|0|264.5833333333333|0|10.75|0
0|2020-11-03|0.0|0|0.0|0|239.27083333333334|0|7.447916666666667|0
0|2020-11-04|0.0|0|0.0|0|199.7048611111111|0|9.239583333333334|0
0|2020-11-05|0.0|0|0.0|0|210.3125|0|7.84375|0
0|2020-11-06|0.0|0|0.0|0|214.89583333333334|0|6.697916666666667|0
0|2020-11-07|0.0|0|0.0|0|195.52083333333334|0|6.177083333333333|0
0|2020-11-08|0.0|0|0.0|0|143.33333333333334|0|5.072916666666667|0
0|2020-11-09|0.0|0|0.0|0|172.39583333333334|0|5.5|0
0|2020-11-10|0.0|0|0.0034375|0|183.54166666666666|0|10.65625|0
0|2020-11-11|0.0033333333333333335|0|0.000625|0|247.91666666666666|0|10.104166666666666|0
0|2020-11-12|0.0|0|0.0|0|64.16666666666667|0|2.4166666666666665|0
0|2020-11-13|0.0|0|0.0|0|219.6875|0|8.083333333333334|0
0|2020-11-14|0.0|0|0.0004166666666666667|0|108.125|0|7.354166666666667|0
0|2020-11-15|0.012708333333333334|0|0.02114583333333334|0|209.375|0|17.125|0
0|2020-11-16|0.0016666666666666668|0|0.0|0|225.52083333333334|0|10.552083333333334|0
0|2020-11-17|0.0|0|0.0|0|302.1875|0|13.348958333333334|0
0|2020-11-18|0.0|0|0.0|0|149.6875|0|7.9375|0
0|2020-11-19|0.0|0|0.0|0|206.97916666666666|0|14.322916666666666|0
0|2020-11-20|0.0|0|0.0|0|256.9791666666667|0|11.229166666666666|0
0|2020-11-21|0.0|0|0.0|0|134.16666666666666|0|3.0625|0
0|2020-11-22|0.005208333333333333|0|0.008437500000000002|0|183.4375|0|6.84375|0
0|2020-11-23|0.0010416666666666667|0|0.0|0|211.25|0|5.8125|0
