|dates|Collier_Florida_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Collier_Florida_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Collier_Florida_UnitedStates.Male_Total_Population.data|Collier_Florida_UnitedStates.Male_Total_Population.missing|Collier_Florida_UnitedStates.Female_Total_Population.data|Collier_Florida_UnitedStates.Female_Total_Population.missing|Collier_Florida_UnitedStates.MaleAndFemale_Under18_Population.data|Collier_Florida_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-05-31|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-06-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-07-31|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-08-31|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-09-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-10-31|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-11-30|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-01|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-02|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-03|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-04|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-05|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-06|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-07|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-08|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-09|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-10|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-11|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-12|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-13|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-14|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-15|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-16|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-17|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-18|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-19|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-20|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-21|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-22|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-23|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-24|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-25|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-26|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-27|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-28|121935.0|0|186769.0|0|191719.0|0|64794.0|0
0|2020-12-29|121935.0|0|186769.0|0|191719.0|0|64794.0|0
