|dates|Wilson_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Wilson_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Wilson_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Wilson_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Wilson_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Wilson_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Wilson_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Wilson_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-30|76049.5|0|2280.5|0|2.9114004851270265|0|78330.0|0
0|2020-01-31|76049.5|0|2280.5|0|2.9114004851270265|0|78330.0|0
0|2020-02-01|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-02|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-03|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-04|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-05|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-06|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-07|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-08|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-09|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-10|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-11|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-12|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-13|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-14|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-15|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-16|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-17|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-18|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-19|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-20|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-21|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-22|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-23|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-24|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-25|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-26|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-27|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-28|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-02-29|76461.5|0|2314.5|0|2.9380775870823603|0|78776.0|0
0|2020-03-01|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-02|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-03|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-04|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-05|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-06|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-07|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-08|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-09|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-10|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-11|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-12|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-13|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-14|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-15|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-16|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-17|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-18|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-19|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-20|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-21|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-22|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-23|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-24|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-25|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-26|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-27|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-28|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-29|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-30|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-03-31|76210.0|0|2345.5|0|2.9857871186613285|0|78555.5|0
0|2020-04-01|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-02|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-03|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-04|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-05|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-06|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-07|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-08|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-09|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-10|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-11|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-12|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-13|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-14|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-15|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-16|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-17|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-18|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-19|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-20|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-21|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-22|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-23|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-24|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-25|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-26|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-27|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-28|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-29|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-04-30|62574.0|0|10287.0|0|14.118664306007329|0|72861.0|0
0|2020-05-01|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-02|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-03|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-04|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-05|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-06|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-07|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-08|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-09|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-10|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-11|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-12|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-13|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-14|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-15|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-16|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-17|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-18|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-19|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-20|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-21|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-22|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-23|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-24|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-25|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-26|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-27|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-28|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-29|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-30|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-05-31|66298.0|0|6369.0|0|8.764638694317917|0|72667.0|0
0|2020-06-01|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-02|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-03|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-04|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-05|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-06|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-07|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-08|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-09|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-10|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-11|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-12|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-13|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-14|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-15|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-16|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-17|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-18|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-19|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-20|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-21|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-22|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-23|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-24|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-25|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-26|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-27|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-28|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-29|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-06-30|67402.0|0|6596.0|0|8.913754425795291|0|73998.0|0
0|2020-07-01|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-02|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-03|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-04|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-05|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-06|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-07|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-08|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-09|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-10|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-11|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-12|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-13|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-14|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-15|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-16|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-17|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-18|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-19|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-20|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-21|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-22|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-23|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-24|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-25|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-26|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-27|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-28|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-29|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-30|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-07-31|67879.0|0|6089.0|0|8.231938135409907|0|73968.0|0
0|2020-08-01|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-02|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-03|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-04|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-05|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-06|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-07|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-08|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-09|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-10|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-11|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-12|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-13|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-14|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-15|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-16|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-17|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-18|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-19|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-20|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-21|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-22|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-23|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-24|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-25|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-26|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-27|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-28|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-29|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-30|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-08-31|73193.0|0|5136.0|0|6.556958470043024|0|78329.0|0
0|2020-09-01|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-02|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-03|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-04|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-05|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-06|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-07|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-08|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-09|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-10|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-11|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-12|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-13|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-14|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-15|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-16|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-17|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-18|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-19|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-20|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-21|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-22|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-23|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-24|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-25|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-26|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-27|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-28|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-29|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-09-30|73570.0|0|4931.0|0|6.281448643966319|0|78501.0|0
0|2020-10-01|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-02|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-03|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-04|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-05|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-06|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-07|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-08|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-09|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-10|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-11|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-12|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-13|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-14|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-15|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-16|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-17|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-18|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-19|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-20|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-21|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-22|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-23|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-24|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-25|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-26|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-27|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-28|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-29|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-30|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-10-31|74283.0|0|4508.0|0|5.721465649630034|0|78791.0|0
0|2020-11-01|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-02|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-03|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-04|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-05|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-06|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-07|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-08|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-09|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-10|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-11|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-12|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-13|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-14|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-15|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-16|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-17|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-18|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-19|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-20|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-21|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-22|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-23|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-24|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-25|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-26|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-27|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
0|2020-11-28|74623.0|0|3016.0|0|3.8846456033694405|0|77639.0|0
