|dates|Wabasha_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Wabasha_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Wabasha_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Wabasha_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Wabasha_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Wabasha_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Wabasha_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Wabasha_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-20|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-21|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-22|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-23|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-24|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-25|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-26|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-27|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-28|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-29|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-30|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-01-31|11670.5|0|556.0|0|4.54749928434139|0|12226.5|0
0|2020-02-01|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-02|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-03|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-04|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-05|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-06|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-07|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-08|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-09|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-10|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-11|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-12|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-13|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-14|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-15|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-16|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-17|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-18|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-19|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-20|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-21|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-22|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-23|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-24|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-25|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-26|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-27|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-28|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-02-29|11716.5|0|532.5|0|4.34729365662503|0|12249.0|0
0|2020-03-01|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-02|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-03|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-04|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-05|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-06|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-07|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-08|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-09|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-10|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-11|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-12|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-13|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-14|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-15|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-16|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-17|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-18|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-19|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-20|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-21|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-22|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-23|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-24|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-25|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-26|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-27|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-28|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-29|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-30|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-03-31|11627.0|0|555.5|0|4.5598194130925505|0|12182.5|0
0|2020-04-01|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-02|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-03|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-04|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-05|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-06|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-07|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-08|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-09|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-10|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-11|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-12|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-13|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-14|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-15|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-16|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-17|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-18|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-19|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-20|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-21|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-22|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-23|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-24|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-25|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-26|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-27|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-28|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-29|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-04-30|11280.0|0|929.5|0|7.612924362176994|0|12209.5|0
0|2020-05-01|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-02|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-03|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-04|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-05|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-06|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-07|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-08|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-09|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-10|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-11|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-12|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-13|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-14|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-15|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-16|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-17|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-18|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-19|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-20|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-21|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-22|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-23|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-24|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-25|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-26|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-27|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-28|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-29|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-30|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-05-31|11330.0|0|1260.0|0|10.007942811755361|0|12590.0|0
0|2020-06-01|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-02|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-03|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-04|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-05|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-06|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-07|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-08|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-09|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-10|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-11|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-12|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-13|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-14|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-15|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-16|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-17|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-18|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-19|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-20|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-21|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-22|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-23|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-24|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-25|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-26|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-27|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-28|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-29|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-06-30|11744.0|0|930.0|0|7.337857030140445|0|12674.0|0
0|2020-07-01|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-02|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-03|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-04|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-05|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-06|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-07|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-08|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-09|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-10|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-11|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-12|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-13|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-14|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-15|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-16|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-17|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-18|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-19|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-20|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-21|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-22|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-23|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-24|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-25|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-26|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-27|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-28|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-29|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-30|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-07-31|12198.0|0|721.0|0|5.580927316355755|0|12919.0|0
0|2020-08-01|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-02|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-03|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-04|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-05|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-06|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-07|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-08|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-09|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-10|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-11|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-12|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-13|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-14|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-15|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-16|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-17|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-18|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-19|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-20|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-21|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-22|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-23|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-24|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-25|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-26|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-27|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-28|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-29|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-30|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-08-31|12042.0|0|532.0|0|4.230952759662796|0|12574.0|0
0|2020-09-01|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-02|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-03|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-04|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-05|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-06|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-07|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-08|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-09|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-10|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-11|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-12|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-13|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-14|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-15|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-16|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-17|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-18|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-19|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-20|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-21|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-22|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-23|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-24|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-25|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-26|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-27|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-28|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-29|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-09-30|11857.0|0|438.0|0|3.5624237494916633|0|12295.0|0
0|2020-10-01|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-02|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-03|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-04|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-05|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-06|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-07|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-08|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-09|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-10|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-11|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-12|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-13|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-14|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-15|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-16|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-17|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-18|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-19|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-20|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-21|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-22|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-23|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-24|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-25|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-26|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-27|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-28|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-29|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-30|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-10-31|12157.0|0|382.0|0|3.046494935800303|0|12539.0|0
0|2020-11-01|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-02|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-03|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-04|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-05|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-06|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-07|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-08|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-09|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-10|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-11|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-12|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-13|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-14|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-15|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-16|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-17|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-18|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-19|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-20|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-21|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-22|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-23|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-24|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-25|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-26|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-27|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-28|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-29|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-11-30|11990.0|0|434.0|0|3.4932388924661946|0|12424.0|0
0|2020-12-01|11810.0|0|531.0|0|4.302730734948545|0|12341.0|0
0|2020-12-02|11810.0|0|531.0|0|4.302730734948545|0|12341.0|0
0|2020-12-03|11810.0|0|531.0|0|4.302730734948545|0|12341.0|0
0|2020-12-04|11810.0|0|531.0|0|4.302730734948545|0|12341.0|0
0|2020-12-05|11810.0|0|531.0|0|4.302730734948545|0|12341.0|0
0|2020-12-06|11810.0|0|531.0|0|4.302730734948545|0|12341.0|0
