|dates|Sheridan_Wyoming_UnitedStates.BLS_EmployedPopulation.data|Sheridan_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|Sheridan_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|Sheridan_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|Sheridan_Wyoming_UnitedStates.BLS_UnemploymentRate.data|Sheridan_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|Sheridan_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|Sheridan_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|14984.5|0|722.5|0|4.599859935060801|0|15707.0|0
0|2020-01-29|14984.5|0|722.5|0|4.599859935060801|0|15707.0|0
0|2020-01-30|14984.5|0|722.5|0|4.599859935060801|0|15707.0|0
0|2020-01-31|14984.5|0|722.5|0|4.599859935060801|0|15707.0|0
0|2020-02-01|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-02|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-03|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-04|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-05|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-06|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-07|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-08|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-09|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-10|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-11|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-12|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-13|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-14|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-15|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-16|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-17|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-18|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-19|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-20|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-21|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-22|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-23|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-24|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-25|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-26|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-27|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-28|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-02-29|15118.5|0|732.0|0|4.618150846976436|0|15850.5|0
0|2020-03-01|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-02|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-03|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-04|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-05|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-06|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-07|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-08|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-09|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-10|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-11|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-12|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-13|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-14|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-15|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-16|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-17|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-18|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-19|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-20|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-21|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-22|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-23|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-24|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-25|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-26|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-27|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-28|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-29|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-30|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-03-31|15036.5|0|840.0|0|5.29083866091393|0|15876.5|0
0|2020-04-01|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-02|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-03|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-04|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-05|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-06|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-07|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-08|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-09|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-10|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-11|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-12|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-13|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-14|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-15|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-16|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-17|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-18|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-19|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-20|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-21|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-22|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-23|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-24|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-25|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-26|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-27|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-28|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-29|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-04-30|14654.0|0|1071.5|0|6.8137738068741855|0|15725.5|0
0|2020-05-01|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-02|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-03|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-04|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-05|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-06|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-07|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-08|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-09|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-10|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-11|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-12|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-13|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-14|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-15|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-16|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-17|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-18|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-19|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-20|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-21|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-22|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-23|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-24|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-25|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-26|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-27|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-28|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-29|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-30|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-05-31|15310.0|0|1230.0|0|7.4365175332527205|0|16540.0|0
0|2020-06-01|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-02|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-03|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-04|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-05|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-06|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-07|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-08|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-09|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-10|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-11|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-12|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-13|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-14|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-15|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-16|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-17|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-18|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-19|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-20|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-21|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-22|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-23|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-24|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-25|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-26|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-27|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-28|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-29|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-06-30|15794.0|0|895.0|0|5.362813829468513|0|16689.0|0
0|2020-07-01|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-02|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-03|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-04|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-05|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-06|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-07|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-08|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-09|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-10|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-11|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-12|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-13|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-14|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-15|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-16|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-17|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-18|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-19|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-20|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-21|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-22|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-23|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-24|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-25|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-26|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-27|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-28|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-29|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-30|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-07-31|15808.0|0|852.0|0|5.114045618247299|0|16660.0|0
0|2020-08-01|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-02|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-03|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-04|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-05|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-06|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-07|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-08|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-09|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-10|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-11|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-12|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-13|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-14|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-15|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-16|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-17|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-18|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-19|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-20|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-21|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-22|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-23|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-24|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-25|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-26|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-27|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-28|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-29|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-30|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-08-31|15761.0|0|665.0|0|4.048459758918788|0|16426.0|0
0|2020-09-01|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-02|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-03|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-04|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-05|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-06|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-07|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-08|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-09|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-10|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-11|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-12|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-13|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-14|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-15|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-16|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-17|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-18|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-19|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-20|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-21|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-22|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-23|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-24|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-25|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-26|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-27|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-28|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-29|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-09-30|15566.0|0|648.0|0|3.996546194646602|0|16214.0|0
0|2020-10-01|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-02|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-03|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-04|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-05|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-06|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-07|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-08|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-09|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-10|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-11|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-12|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-13|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-14|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-15|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-16|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-17|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-18|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-19|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-20|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-21|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-22|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-23|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-24|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-25|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-26|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-27|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-28|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-29|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-30|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-10-31|15603.0|0|585.0|0|3.613787991104522|0|16188.0|0
0|2020-11-01|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-02|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-03|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-04|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-05|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-06|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-07|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-08|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-09|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-10|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-11|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-12|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-13|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-14|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-15|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-16|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-17|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-18|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-19|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-20|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-21|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-22|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-23|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-24|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-25|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-26|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-27|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-28|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-29|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-11-30|15667.0|0|634.0|0|3.8893319428255935|0|16301.0|0
0|2020-12-01|15361.0|0|758.0|0|4.7025249705316705|0|16119.0|0
0|2020-12-02|15361.0|0|758.0|0|4.7025249705316705|0|16119.0|0
0|2020-12-03|15361.0|0|758.0|0|4.7025249705316705|0|16119.0|0
0|2020-12-04|15361.0|0|758.0|0|4.7025249705316705|0|16119.0|0
0|2020-12-05|15361.0|0|758.0|0|4.7025249705316705|0|16119.0|0
