|dates|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Platte_Missouri_UnitedStates.TotalPopulation.data|Platte_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|104418.0|0
