|dates|Jefferson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jefferson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jefferson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jefferson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jefferson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jefferson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jefferson_Illinois_UnitedStates.TotalPopulation.data|Jefferson_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37684.0|0
