|dates|Henderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henderson_Texas_UnitedStates.TotalPopulation.data|Henderson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|82737.0|0
