|dates|Gage_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gage_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gage_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Gage_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Gage_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gage_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gage_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gage_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
