|dates|Hernando_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hernando_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hernando_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Hernando_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Hernando_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hernando_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hernando_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hernando_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
