|dates|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Eagle_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Eagle_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
