|dates|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Arthur_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Arthur_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
