|dates|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Salem_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Salem_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
