|dates|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lampasas_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Lampasas_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
