|dates|Marin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marin_California_UnitedStates.NYT_ConfirmedDeaths.data|Marin_California_UnitedStates.NYT_ConfirmedDeaths.missing|Marin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
