|dates|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Blanco_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Blanco_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
