|dates|Washington_Arkansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Washington_Arkansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Washington_Arkansas_UnitedStates.Male_Total_Population.data|Washington_Arkansas_UnitedStates.Male_Total_Population.missing|Washington_Arkansas_UnitedStates.Female_Total_Population.data|Washington_Arkansas_UnitedStates.Female_Total_Population.missing|Washington_Arkansas_UnitedStates.MaleAndFemale_Under18_Population.data|Washington_Arkansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-02-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-02-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-03-31|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-04-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-05-31|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-06-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-07-31|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-08-31|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-09-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-10-31|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-11-30|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-01|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-02|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-03|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-04|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-05|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-06|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-07|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-08|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-09|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-10|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-11|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-12|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-13|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-14|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-15|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-16|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-17|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-18|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-19|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-20|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-21|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-22|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-23|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-24|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-25|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-26|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-27|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-28|27809.0|0|118335.0|0|118626.0|0|57728.0|0
0|2020-12-29|27809.0|0|118335.0|0|118626.0|0|57728.0|0
