|dates|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grady_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Grady_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grady_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
