|dates|Kent_Maryland_UnitedStates.BLS_EmployedPopulation.data|Kent_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Kent_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Kent_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Kent_Maryland_UnitedStates.BLS_UnemploymentRate.data|Kent_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Kent_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Kent_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|9817.5|0|536.5|0|5.1815723391925825|0|10354.0|0
0|2020-01-27|9817.5|0|536.5|0|5.1815723391925825|0|10354.0|0
0|2020-01-28|9817.5|0|536.5|0|5.1815723391925825|0|10354.0|0
0|2020-01-29|9817.5|0|536.5|0|5.1815723391925825|0|10354.0|0
0|2020-01-30|9817.5|0|536.5|0|5.1815723391925825|0|10354.0|0
0|2020-01-31|9817.5|0|536.5|0|5.1815723391925825|0|10354.0|0
0|2020-02-01|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-02|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-03|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-04|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-05|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-06|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-07|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-08|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-09|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-10|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-11|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-12|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-13|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-14|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-15|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-16|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-17|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-18|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-19|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-20|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-21|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-22|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-23|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-24|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-25|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-26|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-27|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-28|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-02-29|9858.0|0|504.0|0|4.863925883034163|0|10362.0|0
0|2020-03-01|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-02|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-03|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-04|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-05|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-06|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-07|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-08|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-09|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-10|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-11|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-12|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-13|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-14|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-15|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-16|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-17|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-18|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-19|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-20|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-21|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-22|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-23|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-24|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-25|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-26|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-27|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-28|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-29|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-30|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-03-31|9857.0|0|461.0|0|4.46792013956193|0|10318.0|0
0|2020-04-01|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-02|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-03|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-04|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-05|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-06|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-07|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-08|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-09|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-10|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-11|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-12|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-13|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-14|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-15|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-16|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-17|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-18|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-19|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-20|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-21|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-22|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-23|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-24|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-25|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-26|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-27|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-28|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-29|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-04-30|8720.0|0|877.5|0|9.143005991143527|0|9597.5|0
0|2020-05-01|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-02|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-03|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-04|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-05|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-06|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-07|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-08|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-09|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-10|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-11|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-12|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-13|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-14|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-15|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-16|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-17|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-18|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-19|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-20|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-21|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-22|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-23|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-24|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-25|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-26|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-27|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-28|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-29|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-30|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-05-31|9076.0|0|786.0|0|7.969985804096532|0|9862.0|0
0|2020-06-01|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-02|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-03|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-04|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-05|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-06|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-07|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-08|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-09|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-10|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-11|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-12|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-13|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-14|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-15|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-16|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-17|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-18|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-19|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-20|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-21|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-22|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-23|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-24|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-25|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-26|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-27|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-28|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-29|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-06-30|8957.0|0|792.0|0|8.12391014463022|0|9749.0|0
0|2020-07-01|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-02|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-03|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-04|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-05|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-06|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-07|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-08|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-09|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-10|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-11|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-12|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-13|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-14|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-15|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-16|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-17|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-18|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-19|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-20|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-21|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-22|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-23|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-24|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-25|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-26|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-27|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-28|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-29|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-30|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-07-31|8961.0|0|818.0|0|8.36486348297372|0|9779.0|0
0|2020-08-01|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-02|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-03|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-04|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-05|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-06|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-07|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-08|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-09|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-10|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-11|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-12|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-13|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-14|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-15|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-16|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-17|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-18|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-19|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-20|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-21|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-22|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-23|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-24|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-25|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-26|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-27|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-28|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-29|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-30|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-08-31|8693.0|0|686.0|0|7.314212602622881|0|9379.0|0
0|2020-09-01|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-02|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-03|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-04|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-05|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-06|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-07|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-08|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-09|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-10|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-11|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-12|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-13|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-14|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-15|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-16|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-17|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-18|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-19|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-20|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-21|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-22|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-23|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-24|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-25|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-26|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-27|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-28|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-29|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-09-30|8173.0|0|582.0|0|6.647629925756711|0|8755.0|0
0|2020-10-01|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-02|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-03|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-04|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-05|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-06|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-07|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-08|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-09|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-10|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-11|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-12|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-13|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-14|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-15|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-16|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-17|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-18|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-19|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-20|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-21|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-22|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-23|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-24|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-25|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-26|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-27|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-28|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-29|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-30|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-10-31|8749.0|0|505.0|0|5.457099632591312|0|9254.0|0
0|2020-11-01|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-02|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-03|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-04|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-05|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-06|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-07|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-08|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-09|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-10|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-11|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-12|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-13|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-14|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-15|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-16|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-17|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-18|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-19|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-20|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-21|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-22|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-23|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-24|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-25|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-26|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-27|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-28|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-29|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-11-30|8528.0|0|543.0|0|5.986109579980156|0|9071.0|0
0|2020-12-01|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-02|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-03|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-04|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-05|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-06|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-07|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-08|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
0|2020-12-09|8646.0|0|593.0|0|6.41844355449724|0|9239.0|0
