|dates|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Taney_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Taney_Missouri_UnitedStates.TotalPopulation.data|Taney_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|55928.0|0
