|dates|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Iosco_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Iosco_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
