|dates|Washington_Maine_UnitedStates.BLS_EmployedPopulation.data|Washington_Maine_UnitedStates.BLS_EmployedPopulation.missing|Washington_Maine_UnitedStates.BLS_UnemployedPopulation.data|Washington_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Maine_UnitedStates.BLS_UnemploymentRate.data|Washington_Maine_UnitedStates.BLS_UnemploymentRate.missing|Washington_Maine_UnitedStates.BLS_LaborForcePopulation.data|Washington_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-05|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-06|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-07|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-08|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-09|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-10|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-11|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-12|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-13|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-14|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-15|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-16|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-17|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-18|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-19|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-20|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-21|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-22|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-23|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-24|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-25|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-26|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-27|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-28|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-29|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-30|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-03-31|12575.0|0|952.5|0|7.041212345222695|0|13527.5|0
0|2020-04-01|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-02|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-03|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-04|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-05|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-06|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-07|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-08|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-09|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-10|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-11|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-12|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-13|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-14|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-15|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-16|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-17|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-18|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-19|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-20|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-21|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-22|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-23|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-24|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-25|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-26|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-27|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-28|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-29|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-04-30|11456.0|0|1341.0|0|10.479018519965617|0|12797.0|0
0|2020-05-01|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-02|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-03|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-04|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-05|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-06|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-07|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-08|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-09|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-10|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-11|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-12|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-13|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-14|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-15|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-16|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-17|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-18|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-19|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-20|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-21|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-22|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-23|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-24|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-25|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-26|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-27|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-28|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-29|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-30|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-05-31|12560.0|0|969.0|0|7.162391898883879|0|13529.0|0
0|2020-06-01|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-02|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-03|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-04|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-05|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-06|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-07|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-08|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-09|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-10|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-11|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-12|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-13|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-14|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-15|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-16|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-17|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-18|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-19|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-20|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-21|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-22|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-23|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-24|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-25|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-26|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-27|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-28|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-29|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-06-30|12895.0|0|632.0|0|4.672137207067347|0|13527.0|0
0|2020-07-01|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-02|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-03|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-04|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-05|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-06|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-07|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-08|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-09|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-10|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-11|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-12|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-13|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-14|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-15|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-16|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-17|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-18|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-19|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-20|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-21|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-22|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-23|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-24|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-25|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-26|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-27|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-28|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-29|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-30|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-07-31|13042.0|0|1155.0|0|8.135521589068112|0|14197.0|0
0|2020-08-01|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-02|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-03|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-04|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-05|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-06|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-07|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-08|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-09|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-10|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-11|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-12|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-13|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-14|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-15|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-16|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-17|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-18|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-19|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-20|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-21|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-22|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-23|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-24|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-25|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-26|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-27|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-28|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-29|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-30|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-08-31|13103.0|0|586.0|0|4.280809409014537|0|13689.0|0
0|2020-09-01|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-02|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-03|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-04|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-05|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-06|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-07|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-08|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-09|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-10|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-11|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-12|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-13|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-14|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-15|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-16|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-17|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-18|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-19|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-20|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-21|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-22|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-23|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-24|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-25|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-26|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-27|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-28|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-29|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-09-30|11942.0|0|579.0|0|4.624231291430397|0|12521.0|0
0|2020-10-01|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-02|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-03|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-04|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-05|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-06|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-07|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-08|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-09|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-10|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-11|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-12|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-13|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-14|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-15|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-16|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-17|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-18|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-19|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-20|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-21|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-22|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-23|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-24|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-25|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-26|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-27|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-28|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-29|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-30|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-10-31|12303.0|0|625.0|0|4.834467821782178|0|12928.0|0
0|2020-11-01|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-02|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-03|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-04|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-05|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-06|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-07|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-08|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-09|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-10|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-11|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-12|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-13|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-14|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-15|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-16|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-17|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-18|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-19|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-20|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-21|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-22|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-23|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-24|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-25|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-26|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-27|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-28|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-29|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-11-30|12722.0|0|718.0|0|5.342261904761905|0|13440.0|0
0|2020-12-01|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-02|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-03|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-04|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-05|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-06|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-07|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-08|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
0|2020-12-09|12524.0|0|815.0|0|6.109903291101282|0|13339.0|0
