|dates|Emanuel_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Emanuel_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Emanuel_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Emanuel_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Emanuel_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Emanuel_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Emanuel_Georgia_UnitedStates.TotalPopulation.data|Emanuel_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22646.0|0
