|dates|Hardee_Florida_UnitedStates.BLS_EmployedPopulation.data|Hardee_Florida_UnitedStates.BLS_EmployedPopulation.missing|Hardee_Florida_UnitedStates.BLS_UnemployedPopulation.data|Hardee_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Hardee_Florida_UnitedStates.BLS_UnemploymentRate.data|Hardee_Florida_UnitedStates.BLS_UnemploymentRate.missing|Hardee_Florida_UnitedStates.BLS_LaborForcePopulation.data|Hardee_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-02|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-03|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-04|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-05|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-06|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-07|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-08|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-09|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-10|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-11|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-12|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-13|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-14|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-15|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-16|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-17|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-18|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-19|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-20|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-21|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-22|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-23|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-24|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-25|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-26|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-27|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-28|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-29|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-30|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-01-31|8389.0|0|421.5|0|4.784064468531866|0|8810.5|0
0|2020-02-01|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-02|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-03|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-04|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-05|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-06|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-07|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-08|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-09|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-10|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-11|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-12|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-13|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-14|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-15|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-16|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-17|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-18|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-19|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-20|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-21|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-22|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-23|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-24|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-25|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-26|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-27|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-28|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-02-29|8343.5|0|381.5|0|4.3724928366762175|0|8725.0|0
0|2020-03-01|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-02|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-03|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-04|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-05|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-06|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-07|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-08|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-09|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-10|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-11|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-12|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-13|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-14|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-15|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-16|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-17|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-18|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-19|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-20|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-21|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-22|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-23|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-24|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-25|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-26|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-27|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-28|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-29|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-30|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-03-31|8354.0|0|581.0|0|6.502518186905428|0|8935.0|0
0|2020-04-01|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-02|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-03|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-04|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-05|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-06|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-07|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-08|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-09|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-10|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-11|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-12|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-13|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-14|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-15|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-16|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-17|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-18|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-19|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-20|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-21|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-22|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-23|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-24|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-25|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-26|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-27|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-28|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-29|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-04-30|7416.5|0|626.0|0|7.783649362760336|0|8042.5|0
0|2020-05-01|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-02|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-03|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-04|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-05|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-06|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-07|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-08|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-09|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-10|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-11|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-12|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-13|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-14|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-15|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-16|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-17|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-18|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-19|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-20|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-21|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-22|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-23|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-24|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-25|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-26|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-27|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-28|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-29|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-30|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-05-31|7652.0|0|732.0|0|8.73091603053435|0|8384.0|0
0|2020-06-01|7218.0|0|730.0|0|9.18470055359839|0|7948.0|0
0|2020-06-02|7218.0|0|730.0|0|9.18470055359839|0|7948.0|0
