|dates|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LeSueur_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|LeSueur_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
