|dates|Butler_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Butler_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Butler_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Butler_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Butler_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Butler_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Butler_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Butler_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-22|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-23|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-24|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-25|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-26|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-27|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-28|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-29|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-30|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-01-31|4854.5|0|289.5|0|5.6279160186625194|0|5144.0|0
0|2020-02-01|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-02|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-03|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-04|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-05|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-06|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-07|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-08|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-09|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-10|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-11|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-12|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-13|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-14|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-15|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-16|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-17|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-18|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-19|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-20|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-21|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-22|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-23|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-24|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-25|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-26|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-27|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-28|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-02-29|4944.0|0|278.0|0|5.323630792799694|0|5222.0|0
0|2020-03-01|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-02|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-03|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-04|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-05|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-06|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-07|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-08|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-09|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-10|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-11|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-12|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-13|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-14|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-15|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-16|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-17|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-18|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-19|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-20|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-21|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-22|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-23|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-24|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-25|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-26|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-27|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-28|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-29|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-30|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-03-31|4894.5|0|296.0|0|5.702726134283788|0|5190.5|0
0|2020-04-01|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-02|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-03|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-04|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-05|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-06|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-07|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-08|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-09|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-10|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-11|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-12|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-13|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-14|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-15|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-16|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-17|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-18|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-19|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-20|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-21|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-22|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-23|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-24|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-25|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-26|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-27|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-28|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-29|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-04-30|4085.0|0|891.0|0|17.905948553054664|0|4976.0|0
0|2020-05-01|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-02|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-03|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-04|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-05|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-06|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-07|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-08|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-09|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-10|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-11|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-12|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-13|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-14|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-15|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-16|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-17|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-18|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-19|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-20|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-21|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-22|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-23|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-24|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-25|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-26|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-27|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-28|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-29|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-30|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-05-31|4389.0|0|644.0|0|12.795549374130736|0|5033.0|0
0|2020-06-01|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-02|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-03|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-04|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-05|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-06|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-07|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-08|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-09|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-10|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-11|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-12|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-13|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-14|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-15|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-16|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-17|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-18|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-19|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-20|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-21|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-22|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-23|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-24|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-25|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-26|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-27|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-28|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-29|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-06-30|4517.0|0|268.0|0|5.6008359456635315|0|4785.0|0
0|2020-07-01|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-02|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-03|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-04|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-05|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-06|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-07|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-08|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-09|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-10|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-11|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-12|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-13|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-14|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-15|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-16|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-17|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-18|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-19|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-20|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-21|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-22|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-23|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-24|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-25|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-26|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-27|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-28|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-29|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-30|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-07-31|4477.0|0|267.0|0|5.628161888701518|0|4744.0|0
0|2020-08-01|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-02|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-03|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-04|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-05|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-06|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-07|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-08|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-09|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-10|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-11|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-12|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-13|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-14|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-15|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-16|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-17|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-18|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-19|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-20|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-21|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-22|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-23|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-24|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-25|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-26|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-27|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-28|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-29|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-30|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-08-31|4556.0|0|232.0|0|4.845446950710109|0|4788.0|0
0|2020-09-01|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-02|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-03|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-04|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-05|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-06|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-07|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-08|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-09|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-10|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-11|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-12|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-13|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-14|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-15|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-16|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-17|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-18|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-19|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-20|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-21|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-22|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-23|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-24|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-25|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-26|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-27|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-28|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-29|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-09-30|4616.0|0|240.0|0|4.942339373970346|0|4856.0|0
0|2020-10-01|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-02|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-03|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-04|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-05|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-06|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-07|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-08|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-09|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-10|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-11|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-12|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-13|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-14|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-15|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-16|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-17|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-18|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-19|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-20|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-21|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-22|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-23|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-24|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-25|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-26|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-27|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-28|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-29|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-30|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-10-31|4671.0|0|226.0|0|4.615070451296712|0|4897.0|0
0|2020-11-01|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-02|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-03|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-04|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-05|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-06|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-07|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-08|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-09|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-10|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-11|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-12|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-13|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-14|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-15|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-16|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-17|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-18|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-19|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-20|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-21|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-22|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-23|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-24|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-25|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-26|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-27|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-28|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-29|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-11-30|4732.0|0|227.0|0|4.5775357935067555|0|4959.0|0
0|2020-12-01|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
0|2020-12-02|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
0|2020-12-03|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
0|2020-12-04|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
0|2020-12-05|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
0|2020-12-06|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
0|2020-12-07|4654.0|0|249.0|0|5.078523353049153|0|4903.0|0
