|dates|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Arapahoe_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Arapahoe_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
