|dates|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NewLondon_Connecticut_UnitedStates.NYT_ConfirmedDeaths.data|NewLondon_Connecticut_UnitedStates.NYT_ConfirmedDeaths.missing|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
