|dates|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cibola_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cibola_NewMexico_UnitedStates.TotalPopulation.data|Cibola_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26675.0|0
