|dates|Donley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Donley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Donley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Donley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Donley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Donley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Donley_Texas_UnitedStates.TotalPopulation.data|Donley_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3278.0|0
