|dates|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Zapata_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Zapata_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Zapata_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
