|dates|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Deschutes_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Deschutes_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
