|dates|Ottawa_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ottawa_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ottawa_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ottawa_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ottawa_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ottawa_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ottawa_Ohio_UnitedStates.TotalPopulation.data|Ottawa_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40525.0|0
