|dates|Escambia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Escambia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Escambia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Escambia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Escambia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Escambia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Escambia_Florida_UnitedStates.TotalPopulation.data|Escambia_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|318316.0|0
