|dates|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Norton_Kansas_UnitedStates.TotalPopulation.data|Norton_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5361.0|0
