|dates|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bibb_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Bibb_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
