|dates|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stillwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stillwater_Montana_UnitedStates.TotalPopulation.data|Stillwater_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9642.0|0
