|dates|Hawkins_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Hawkins_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Hawkins_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Hawkins_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Hawkins_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Hawkins_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Hawkins_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Hawkins_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-13|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-14|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-15|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-16|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-17|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-18|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-19|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-20|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-21|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-22|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-23|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-24|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-25|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-26|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-27|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-28|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-29|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-04-30|19527.0|0|3599.0|0|15.562570267231687|0|23126.0|0
0|2020-05-01|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-02|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-03|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-04|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-05|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-06|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-07|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-08|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-09|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-10|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-11|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-12|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-13|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-14|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-15|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-16|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-17|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-18|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-19|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-20|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-21|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-22|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-23|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-24|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-25|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-26|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-27|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-28|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-29|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-30|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-05-31|20320.0|0|2313.0|0|10.219590862899306|0|22633.0|0
0|2020-06-01|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-02|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-03|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-04|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-05|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-06|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-07|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-08|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-09|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-10|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-11|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-12|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-13|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-14|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-15|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-16|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-17|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-18|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-19|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-20|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-21|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-22|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-23|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-24|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-25|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-26|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-27|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-28|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-29|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-06-30|20447.0|0|2324.0|0|10.205963725791577|0|22771.0|0
0|2020-07-01|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-02|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-03|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-04|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-05|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-06|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-07|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-08|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-09|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-10|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-11|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-12|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-13|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-14|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-15|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-16|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-17|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-18|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-19|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-20|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-21|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-22|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-23|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-24|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-25|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-26|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-27|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-28|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-29|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-30|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-07-31|20605.0|0|2044.0|0|9.024681001368714|0|22649.0|0
0|2020-08-01|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-02|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-03|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-04|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-05|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-06|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-07|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-08|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-09|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-10|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-11|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-12|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-13|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-14|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-15|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-16|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-17|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-18|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-19|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-20|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-21|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-22|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-23|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-24|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-25|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-26|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-27|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-28|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-29|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-30|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-08-31|22061.0|0|1631.0|0|6.884180314030052|0|23692.0|0
0|2020-09-01|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-02|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-03|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-04|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-05|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-06|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-07|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-08|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-09|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-10|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-11|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-12|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-13|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-14|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-15|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-16|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-17|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-18|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-19|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-20|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-21|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-22|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-23|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-24|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-25|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-26|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-27|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-28|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-29|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-09-30|22123.0|0|1618.0|0|6.815214186428541|0|23741.0|0
0|2020-10-01|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-02|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-03|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-04|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-05|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-06|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-07|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-08|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-09|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-10|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-11|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-12|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-13|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-14|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-15|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-16|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-17|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-18|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-19|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-20|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-21|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-22|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-23|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-24|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-25|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-26|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-27|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-28|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-29|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-30|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-10-31|22365.0|0|1815.0|0|7.506203473945409|0|24180.0|0
0|2020-11-01|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-02|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-03|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-04|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-05|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-06|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-07|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-08|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-09|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-10|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-11|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-12|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-13|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-14|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-15|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-16|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-17|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-18|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-19|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-20|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-21|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-22|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-23|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-24|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-25|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-26|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-27|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-28|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-29|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
0|2020-11-30|22383.0|0|1267.0|0|5.357293868921776|0|23650.0|0
