|dates|Kent_Texas_UnitedStates.BLS_EmployedPopulation.data|Kent_Texas_UnitedStates.BLS_EmployedPopulation.missing|Kent_Texas_UnitedStates.BLS_UnemployedPopulation.data|Kent_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Kent_Texas_UnitedStates.BLS_UnemploymentRate.data|Kent_Texas_UnitedStates.BLS_UnemploymentRate.missing|Kent_Texas_UnitedStates.BLS_LaborForcePopulation.data|Kent_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-10|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-11|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-12|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-13|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-14|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-15|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-16|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-17|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-18|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-19|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-20|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-21|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-22|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-23|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-24|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-25|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-26|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-27|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-28|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-02-29|457.0|0|15.0|0|3.1779661016949152|0|472.0|0
0|2020-03-01|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-02|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-03|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-04|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-05|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-06|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-07|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-08|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-09|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-10|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-11|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-12|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-13|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-14|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-15|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-16|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-17|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-18|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-19|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-20|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-21|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-22|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-23|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-24|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-25|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-26|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-27|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-28|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-29|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-30|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-03-31|456.5|0|26.0|0|5.38860103626943|0|482.5|0
0|2020-04-01|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-02|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-03|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-04|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-05|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-06|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-07|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-08|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-09|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-10|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-11|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-12|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-13|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-14|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-15|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-16|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-17|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-18|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-19|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-20|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-21|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-22|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-23|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-24|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-25|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-26|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-27|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-28|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-29|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-04-30|405.5|0|20.5|0|4.812206572769953|0|426.0|0
0|2020-05-01|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-02|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-03|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-04|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-05|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-06|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-07|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-08|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-09|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-10|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-11|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-12|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-13|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-14|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-15|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-16|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-17|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-18|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-19|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-20|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-21|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-22|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-23|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-24|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-25|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-26|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-27|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-28|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-29|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-30|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-05-31|421.0|0|20.0|0|4.535147392290249|0|441.0|0
0|2020-06-01|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-02|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-03|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-04|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-05|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-06|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-07|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-08|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-09|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-10|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-11|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-12|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-13|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-14|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-15|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-16|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-17|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-18|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-19|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-20|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-21|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-22|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-23|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-24|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-25|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-26|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-27|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-28|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-29|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-06-30|450.0|0|22.0|0|4.661016949152542|0|472.0|0
0|2020-07-01|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-02|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-03|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-04|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-05|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-06|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-07|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-08|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-09|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-10|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-11|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-12|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-13|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-14|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-15|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-16|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-17|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-18|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-19|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-20|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-21|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-22|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-23|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-24|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-25|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-26|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-27|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-28|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-29|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-30|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-07-31|458.0|0|20.0|0|4.184100418410042|0|478.0|0
0|2020-08-01|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-02|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-03|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-04|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-05|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-06|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-07|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-08|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-09|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-10|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-11|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-12|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-13|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-14|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-15|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-16|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-17|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-18|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-19|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-20|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-21|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-22|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-23|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-24|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-25|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-26|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-27|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-28|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-29|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-30|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-08-31|481.0|0|17.0|0|3.4136546184738954|0|498.0|0
0|2020-09-01|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-02|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-03|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-04|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-05|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-06|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-07|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-08|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-09|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-10|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-11|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-12|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-13|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-14|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-15|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-16|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-17|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-18|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-19|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-20|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-21|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-22|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-23|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-24|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-25|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-26|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-27|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-28|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-29|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-09-30|449.0|0|19.0|0|4.05982905982906|0|468.0|0
0|2020-10-01|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-02|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-03|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-04|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-05|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-06|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-07|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-08|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-09|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-10|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-11|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-12|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-13|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-14|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-15|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-16|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-17|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-18|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-19|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-20|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-21|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-22|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-23|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-24|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-25|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-26|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-27|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-28|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-29|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-30|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-10-31|439.0|0|15.0|0|3.303964757709251|0|454.0|0
0|2020-11-01|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-02|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-03|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-04|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-05|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-06|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-07|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-08|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-09|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-10|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-11|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-12|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-13|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-14|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-15|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-16|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-17|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-18|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-19|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-20|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-21|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-22|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-23|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-24|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-25|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-26|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-27|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-28|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-29|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-11-30|413.0|0|14.0|0|3.278688524590164|0|427.0|0
0|2020-12-01|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-02|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-03|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-04|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-05|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-06|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-07|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-08|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-09|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-10|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-11|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-12|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-13|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-14|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-15|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-16|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-17|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-18|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-19|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-20|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-21|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-22|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-23|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-24|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-25|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
0|2020-12-26|415.0|0|11.0|0|2.5821596244131455|0|426.0|0
