|dates|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|ManassasPark_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|ManassasPark_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
