|dates|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|HotSpring_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|HotSpring_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
