|dates|Mineral_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mineral_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mineral_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Mineral_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Mineral_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mineral_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mineral_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mineral_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
