|dates|Shelby_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shelby_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shelby_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shelby_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shelby_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shelby_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shelby_Illinois_UnitedStates.TotalPopulation.data|Shelby_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21634.0|0
