|dates|Macon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Macon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Macon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Macon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Macon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Macon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Macon_Illinois_UnitedStates.TotalPopulation.data|Macon_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|104009.0|0
